time,low,high,open,close,volume
2017-06-18 21:06:56,2513.49,2513.51,2513.49,2513.51,3.7850752400000007
2017-06-18 21:06:58,2513.53,2513.53,2513.53,2513.53,0.21516691
2017-06-18 21:07:11,2513.51,2513.51,2513.51,2513.51,0.2295
2017-06-18 21:07:15,2513.2,2513.5,2513.5,2513.2,2.23054046
2017-06-18 21:07:18,2513.5,2513.5,2513.5,2513.5,0.16280336
2017-06-18 21:07:24,2513.51,2513.51,2513.51,2513.51,0.01902978
2017-06-18 21:07:33,2513.52,2513.52,2513.52,2513.52,2.81054158
2017-06-18 21:07:35,2513.2,2513.2,2513.2,2513.2,0.39079407
2017-06-18 21:07:38,2513.37,2513.37,2513.37,2513.37,0.218
2017-06-18 21:07:39,2513.38,2513.43,2513.38,2513.43,0.5227049300000001
2017-06-18 21:07:40,2513.15,2513.2,2513.2,2513.15,0.1801
2017-06-18 21:07:41,2513.41,2513.42,2513.41,2513.42,0.79732848
2017-06-18 21:07:42,2513.38,2513.39,2513.38,2513.39,0.4322
2017-06-18 21:07:43,2513.4,2513.43,2513.4,2513.43,5.06654082
2017-06-18 21:07:50,2513.29,2513.3,2513.29,2513.3,2.86476687
2017-06-18 21:07:57,2513.29,2513.29,2513.29,2513.29,0.72219884
2017-06-18 21:08:00,2513.29,2513.3,2513.29,2513.3,1.97280068
2017-06-18 21:08:02,2513.29,2513.29,2513.29,2513.29,0.04533127
2017-06-18 21:08:04,2510.81,2513.28,2513.28,2510.81,2.45958726
2017-06-18 21:08:05,2513.29,2513.29,2513.29,2513.29,0.06454895
2017-06-18 21:08:10,2513.3,2513.3,2513.3,2513.3,2.83605522
2017-06-18 21:08:11,2512.4,2512.41,2512.41,2512.41,0.18954362
2017-06-18 21:08:12,2512.41,2512.42,2512.41,2512.42,3.89796417
2017-06-18 21:08:13,2512.38,2512.4,2512.38,2512.4,0.4089
2017-06-18 21:08:14,2512.14,2512.2,2512.2,2512.14,0.7044761400000001
2017-06-18 21:08:15,2512.15,2512.15,2512.15,2512.15,0.105
2017-06-18 21:08:20,2512.4,2512.4,2512.4,2512.4,0.71025687
2017-06-18 21:08:22,2511.33,2512.16,2512.16,2511.33,0.70454355
2017-06-18 21:08:40,2511.58,2512.38,2511.58,2512.37,0.22954518999999995
2017-06-18 21:08:41,2512.38,2512.39,2512.38,2512.38,0.7432643499999999
2017-06-18 21:08:44,2511.35,2511.52,2511.52,2511.35,3.4589999999999983
2017-06-18 21:08:47,2511.73,2511.73,2511.73,2511.73,0.03354317
2017-06-18 21:08:49,2511.58,2511.58,2511.58,2511.58,0.01447389
2017-06-18 21:08:54,2511.58,2511.73,2511.58,2511.73,0.0676164
2017-06-18 21:08:59,2511.56,2511.56,2511.56,2511.56,0.1
2017-06-18 21:09:16,2511.57,2512.35,2511.57,2512.35,0.6007
2017-06-18 21:09:26,2512.35,2512.5,2512.35,2512.5,0.0698
2017-06-18 21:09:27,2513.54,2513.54,2513.54,2513.54,0.0799
2017-06-18 21:09:35,2513.54,2514.03,2513.54,2514.03,0.19000000000000006
2017-06-18 21:09:51,2519.78,2519.78,2519.78,2519.78,1.26174574
2017-06-18 21:10:08,2519.74,2519.74,2519.74,2519.74,0.033044290000000004
2017-06-18 21:10:09,2519.75,2519.76,2519.75,2519.76,0.03
2017-06-18 21:10:39,2519.75,2519.75,2519.75,2519.75,3.02957865
2017-06-18 21:10:47,2518.81,2519.73,2519.73,2518.81,6.933322319999998
2017-06-18 21:10:49,2519.69,2519.71,2519.69,2519.71,0.3838
2017-06-18 21:10:50,2518.39,2518.47,2518.47,2518.39,1.4041629000000002
2017-06-18 21:10:51,2518.36,2518.38,2518.38,2518.36,2.9834032499999994
2017-06-18 21:10:58,2516.99,2518.89,2518.88,2516.99,2.365639449999997
2017-06-18 21:11:02,2518.77,2518.78,2518.78,2518.77,0.70269867
2017-06-18 21:11:06,2517.08,2518.77,2518.77,2517.08,0.30812448
2017-06-18 21:11:07,2517.96,2517.96,2517.96,2517.96,0.357132
2017-06-18 21:11:15,2517.9,2517.91,2517.9,2517.91,0.02
2017-06-18 21:11:20,2517.83,2518.88,2517.84,2518.88,0.61433856
2017-06-18 21:11:31,2517.25,2517.72,2517.72,2517.25,0.52446541
2017-06-18 21:11:33,2517.01,2517.26,2517.26,2517.01,1.9681534300000003
2017-06-18 21:11:39,2517.0,2517.29,2517.29,2517.0,1.45983108
2017-06-18 21:11:46,2518.43,2518.45,2518.43,2518.45,0.03
2017-06-18 21:11:52,2517.0,2517.0,2517.0,2517.0,0.03155785
2017-06-18 21:11:54,2518.41,2518.48,2518.41,2518.47,1.16754288
2017-06-18 21:11:55,2518.46,2518.46,2518.46,2518.46,0.11
2017-06-18 21:12:01,2518.31,2518.32,2518.32,2518.31,0.89797245
2017-06-18 21:12:14,2518.28,2518.29,2518.29,2518.28,0.07999899999999999
2017-06-18 21:12:28,2518.29,2518.29,2518.29,2518.29,0.03808583
2017-06-18 21:12:30,2518.3,2518.43,2518.3,2518.43,0.08
2017-06-18 21:12:31,2518.48,2518.48,2518.48,2518.48,1.04087128
2017-06-18 21:12:55,2519.27,2519.27,2519.27,2519.27,0.4274
2017-06-18 21:13:02,2518.44,2518.44,2518.44,2518.44,0.01002159
2017-06-18 21:13:07,2517.56,2518.08,2517.56,2518.08,0.39398969
2017-06-18 21:13:21,2518.32,2518.33,2518.32,2518.33,0.16685238
2017-06-18 21:13:29,2518.34,2519.07,2518.34,2519.07,0.3802000000000001
2017-06-18 21:13:35,2519.18,2519.76,2519.18,2519.76,0.42277477000000013
2017-06-18 21:13:43,2519.7,2519.71,2519.7,2519.71,0.01753834
2017-06-18 21:14:00,2519.68,2519.68,2519.68,2519.68,8.02
2017-06-18 21:14:01,2519.69,2519.73,2519.69,2519.73,0.02040168
2017-06-18 21:14:04,2519.73,2519.92,2519.73,2519.92,0.2943961400000001
2017-06-18 21:14:10,2519.91,2519.91,2519.91,2519.91,0.7806
2017-06-18 21:14:11,2519.92,2519.92,2519.92,2519.92,0.27005317
2017-06-18 21:14:16,2519.94,2519.94,2519.94,2519.94,1.22304626
2017-06-18 21:14:21,2519.95,2519.95,2519.95,2519.95,2.80058252
2017-06-18 21:14:25,2520.0,2520.0,2520.0,2520.0,0.99753345
2017-06-18 21:14:27,2520.06,2520.06,2520.06,2520.06,0.19134682
2017-06-18 21:14:29,2520.04,2520.06,2520.06,2520.05,3.52463628
2017-06-18 21:14:37,2520.07,2520.07,2520.07,2520.07,2.7297722999999996
2017-06-18 21:14:39,2521.22,2521.22,2521.22,2521.22,1.23247934
2017-06-18 21:14:41,2521.19,2521.19,2521.19,2521.19,0.01361731
2017-06-18 21:14:43,2521.16,2521.17,2521.16,2521.17,0.11096949
2017-06-18 21:14:51,2521.16,2521.16,2521.16,2521.16,0.47749513
2017-06-18 21:14:53,2521.16,2522.75,2521.16,2522.75,9.363889359999996
2017-06-18 21:14:54,2522.67,2522.74,2522.67,2522.74,1.65802838
2017-06-18 21:14:56,2522.71,2522.73,2522.71,2522.73,1.63645635
2017-06-18 21:15:00,2522.69,2522.7,2522.69,2522.7,1.16420264
2017-06-18 21:15:01,2520.28,2522.75,2522.75,2520.28,2.1284297700000003
2017-06-18 21:15:07,2522.96,2522.97,2522.96,2522.97,0.19249403
2017-06-18 21:15:15,2522.88,2522.89,2522.88,2522.89,0.12428774
2017-06-18 21:15:25,2522.87,2522.87,2522.87,2522.87,0.00197692
2017-06-18 21:15:26,2522.87,2522.88,2522.87,2522.88,0.14563113
2017-06-18 21:15:31,2522.9,2522.9,2522.9,2522.9,0.0793755
2017-06-18 21:15:33,2522.97,2522.97,2522.97,2522.97,0.77903423
2017-06-18 21:15:34,2522.97,2522.99,2522.97,2522.99,0.89310247
2017-06-18 21:15:42,2523.0,2523.0,2523.0,2523.0,0.21546424
2017-06-18 21:15:43,2523.0,2524.45,2523.0,2524.45,0.21747074000000005
2017-06-18 21:15:46,2524.47,2524.48,2524.47,2524.48,0.55941015
2017-06-18 21:15:47,2524.47,2524.47,2524.47,2524.47,0.27177782
2017-06-18 21:15:50,2524.47,2524.48,2524.47,2524.48,0.1861816
2017-06-18 21:15:53,2524.47,2524.47,2524.47,2524.47,0.09426639
2017-06-18 21:15:57,2524.69,2524.69,2524.69,2524.69,0.15724304
2017-06-18 21:15:59,2524.68,2524.68,2524.68,2524.68,0.1263947
2017-06-18 21:16:03,2524.66,2524.69,2524.69,2524.69,1.9972
2017-06-18 21:16:08,2524.09,2524.1,2524.1,2524.09,0.05
2017-06-18 21:16:09,2524.04,2524.1,2524.1,2524.04,1.1562
2017-06-18 21:16:10,2524.05,2524.05,2524.05,2524.05,0.01
2017-06-18 21:16:11,2524.12,2524.12,2524.12,2524.12,0.41644279
2017-06-18 21:16:13,2524.65,2524.69,2524.65,2524.69,0.15651013
2017-06-18 21:16:16,2524.69,2524.96,2524.69,2524.96,0.7124296800000001
2017-06-18 21:16:23,2524.98,2524.98,2524.98,2524.98,0.1534895
2017-06-18 21:16:24,2524.96,2524.97,2524.96,2524.97,0.08628769
2017-06-18 21:16:35,2524.98,2524.98,2524.98,2524.98,0.33186722
2017-06-18 21:17:01,2524.98,2524.98,2524.98,2524.98,0.59176243
2017-06-18 21:17:13,2525.0,2525.0,2525.0,2525.0,3.45169849
2017-06-18 21:17:14,2525.0,2525.71,2525.0,2525.71,2.20560822
2017-06-18 21:17:15,2526.59,2527.28,2526.59,2527.28,0.03353861
2017-06-18 21:17:21,2528.03,2528.03,2528.03,2528.03,0.01038586
2017-06-18 21:17:24,2528.03,2528.79,2528.03,2528.79,2.0260775200000003
2017-06-18 21:17:27,2528.78,2528.78,2528.78,2528.78,0.03495534
2017-06-18 21:17:36,2528.49,2528.5,2528.49,2528.5,2.1289
2017-06-18 21:17:41,2528.19,2528.2,2528.19,2528.2,4.541775090000002
2017-06-18 21:17:48,2528.48,2528.48,2528.48,2528.48,0.71369424
2017-06-18 21:18:08,2528.47,2528.47,2528.47,2528.47,0.1618
2017-06-18 21:18:35,2528.42,2528.42,2528.42,2528.42,0.01
2017-06-18 21:18:58,2528.43,2528.43,2528.43,2528.43,0.05
2017-06-18 21:19:09,2528.4,2528.42,2528.4,2528.42,0.134
2017-06-18 21:19:16,2528.49,2529.27,2528.49,2529.27,0.02062788
2017-06-18 21:19:25,2528.41,2528.42,2528.41,2528.42,0.91298773
2017-06-18 21:19:26,2525.35,2528.41,2528.41,2525.35,4.999999999999981
2017-06-18 21:19:36,2528.42,2528.42,2528.42,2528.42,0.0525582
2017-06-18 21:19:38,2528.4,2528.41,2528.4,2528.41,0.11995127
2017-06-18 21:19:41,2528.4,2529.53,2528.4,2529.53,2.14237492
2017-06-18 21:19:43,2529.77,2529.77,2529.77,2529.77,0.13199531
2017-06-18 21:19:46,2529.76,2529.76,2529.76,2529.76,0.2
2017-06-18 21:19:50,2529.77,2529.77,2529.77,2529.77,0.37657425
2017-06-18 21:19:51,2529.77,2530.1,2529.77,2530.1,1.0267469999999999
2017-06-18 21:19:52,2530.11,2530.2,2530.11,2530.2,0.12731319
2017-06-18 21:19:53,2530.2,2530.52,2530.2,2530.52,0.5408465200000003
2017-06-18 21:19:57,2530.53,2530.53,2530.53,2530.53,0.01857529
2017-06-18 21:20:00,2530.53,2530.84,2530.53,2530.84,0.5362423100000002
2017-06-18 21:20:03,2532.79,2532.8,2532.79,2532.8,3.18913902
2017-06-18 21:20:04,2532.8,2533.0,2532.8,2533.0,0.25862392
2017-06-18 21:20:06,2532.84,2532.84,2532.84,2532.84,0.13874207
2017-06-18 21:20:08,2532.84,2533.0,2532.84,2533.0,1.88848064
2017-06-18 21:20:09,2533.17,2533.78,2533.17,2533.78,0.09000000000000001
2017-06-18 21:20:12,2532.76,2532.77,2532.76,2532.77,1.65349582
2017-06-18 21:20:17,2529.76,2529.76,2529.76,2529.76,0.01
2017-06-18 21:20:18,2532.99,2532.99,2532.99,2532.99,0.00787611
2017-06-18 21:20:19,2532.99,2534.98,2532.99,2534.98,0.2819738800000001
2017-06-18 21:20:20,2534.99,2534.99,2534.99,2534.99,0.1
2017-06-18 21:20:21,2535.0,2535.0,2535.0,2535.0,0.33770241
2017-06-18 21:20:22,2532.47,2532.47,2532.47,2532.47,0.09656248
2017-06-18 21:20:25,2532.45,2532.48,2532.48,2532.45,0.38991885
2017-06-18 21:20:29,2534.94,2534.94,2534.94,2534.94,0.05356361
2017-06-18 21:20:32,2531.71,2534.99,2532.5,2534.99,1.76656822
2017-06-18 21:20:35,2532.48,2532.48,2532.48,2532.48,0.01644248
2017-06-18 21:20:36,2531.72,2535.78,2532.48,2535.78,2.380929639999997
2017-06-18 21:20:38,2531.71,2533.72,2533.72,2531.71,1.6335980500000002
2017-06-18 21:20:39,2531.71,2532.56,2532.55,2531.72,0.5531549
2017-06-18 21:20:40,2531.71,2532.65,2532.65,2531.71,0.39977377
2017-06-18 21:20:44,2525.4,2533.29,2533.28,2533.29,17.81671083999997
2017-06-18 21:20:49,2530.08,2534.22,2530.08,2534.22,0.04
2017-06-18 21:20:53,2530.76,2531.0,2530.91,2530.99,0.5034219799999999
2017-06-18 21:20:54,2530.76,2532.99,2530.76,2532.99,0.3985475600000001
2017-06-18 21:21:02,2530.52,2530.53,2530.52,2530.53,0.13069418
2017-06-18 21:21:07,2530.38,2530.38,2530.38,2530.38,0.0169
2017-06-18 21:21:15,2530.19,2532.95,2530.19,2532.95,2.071599999999999
2017-06-18 21:21:20,2530.18,2530.85,2530.85,2530.18,0.37533085
2017-06-18 21:21:24,2530.48,2530.48,2530.48,2530.48,0.01
2017-06-18 21:21:46,2532.67,2532.93,2532.67,2532.93,2.374899999999998
2017-06-18 21:21:51,2532.69,2532.77,2532.75,2532.69,0.13923979
2017-06-18 21:22:03,2532.89,2532.9,2532.89,2532.9,0.02731025
2017-06-18 21:22:14,2532.9,2532.91,2532.9,2532.91,3.3811356699999995
2017-06-18 21:22:19,2532.9,2532.9,2532.9,2532.9,0.2092
2017-06-18 21:22:29,2532.91,2532.91,2532.91,2532.91,2.45988338
2017-06-18 21:22:30,2532.91,2536.74,2532.91,2536.74,9.188879369999997
2017-06-18 21:22:33,2536.21,2536.22,2536.21,2536.22,0.32276696000000005
2017-06-18 21:22:40,2536.73,2536.73,2536.73,2536.73,2.07666753
2017-06-18 21:22:44,2537.28,2537.28,2537.28,2537.28,2.82288847
2017-06-18 21:22:51,2537.35,2538.65,2537.35,2538.65,0.5305
2017-06-18 21:22:54,2535.88,2535.88,2535.88,2535.88,0.01
2017-06-18 21:23:04,2537.33,2537.33,2537.33,2537.33,0.34470694
2017-06-18 21:23:07,2537.35,2537.35,2537.35,2537.35,0.0127
2017-06-18 21:23:13,2537.36,2537.41,2537.41,2537.36,0.06000000000000001
2017-06-18 21:23:14,2537.34,2537.38,2537.38,2537.34,0.88616128
2017-06-18 21:23:20,2537.34,2537.35,2537.35,2537.34,3.23248346
2017-06-18 21:23:23,2537.35,2538.57,2538.55,2537.35,1.06163518
2017-06-18 21:23:24,2537.34,2537.35,2537.35,2537.34,0.22640098
2017-06-18 21:23:25,2536.1,2536.11,2536.11,2536.1,0.02
2017-06-18 21:23:38,2536.12,2538.54,2538.54,2536.12,0.7966158
2017-06-18 21:23:52,2538.45,2538.45,2538.45,2538.45,0.02
2017-06-18 21:23:53,2538.41,2538.48,2538.41,2538.48,1.2699
2017-06-18 21:24:06,2538.49,2538.49,2538.49,2538.49,0.28104696
2017-06-18 21:24:08,2536.18,2536.38,2536.38,2536.18,1.11977737
2017-06-18 21:24:10,2538.42,2538.42,2538.42,2538.42,0.06
2017-06-18 21:24:25,2538.47,2538.53,2538.47,2538.53,1.7877
2017-06-18 21:24:27,2538.52,2538.52,2538.52,2538.52,0.23986933
2017-06-18 21:24:37,2538.53,2538.53,2538.53,2538.53,0.39605523
2017-06-18 21:24:56,2538.54,2538.54,2538.54,2538.54,0.9865
2017-06-18 21:25:07,2539.77,2539.77,2539.77,2539.77,0.5309726300000001
2017-06-18 21:25:10,2540.12,2540.12,2540.12,2540.12,0.08263038
2017-06-18 21:25:26,2540.8,2540.8,2540.8,2540.8,0.46412036
2017-06-18 21:25:27,2535.27,2538.36,2538.36,2535.27,5.548999999999985
2017-06-18 21:25:34,2539.0,2539.76,2539.0,2539.76,0.1
2017-06-18 21:25:35,2539.31,2539.93,2539.42,2539.93,0.21000000000000005
2017-06-18 21:25:36,2538.88,2539.97,2538.88,2539.97,0.09
2017-06-18 21:25:37,2538.8,2539.94,2538.8,2539.94,0.14
2017-06-18 21:25:38,2538.76,2540.56,2538.76,2540.56,0.09
2017-06-18 21:25:39,2538.53,2540.54,2538.53,2540.54,0.17000000000000004
2017-06-18 21:26:00,2541.36,2541.36,2541.36,2541.36,0.4918
2017-06-18 21:26:11,2541.37,2541.37,2541.37,2541.37,0.00907084
2017-06-18 21:26:15,2541.37,2541.54,2541.37,2541.54,0.1
2017-06-18 21:26:31,2541.52,2541.55,2541.52,2541.55,0.2092
2017-06-18 21:26:38,2541.78,2542.25,2541.78,2542.25,0.14
2017-06-18 21:26:46,2541.69,2542.95,2541.69,2542.95,0.55555128
2017-06-18 21:26:51,2541.69,2541.69,2541.69,2541.69,0.0262286
2017-06-18 21:27:02,2541.69,2542.94,2541.69,2542.94,2.240499999999999
2017-06-18 21:27:32,2542.49,2542.5,2542.49,2542.5,1.96166421
2017-06-18 21:27:33,2542.04,2542.04,2542.04,2542.04,0.10994058
2017-06-18 21:27:34,2542.0,2542.02,2542.02,2542.0,0.7391000000000001
2017-06-18 21:27:41,2542.91,2542.91,2542.91,2542.91,1.00028742
2017-06-18 21:27:47,2542.21,2542.21,2542.21,2542.21,0.031
2017-06-18 21:27:48,2542.91,2542.91,2542.91,2542.91,0.00195742
2017-06-18 21:27:50,2542.03,2542.29,2542.29,2542.03,0.19100000000000006
2017-06-18 21:27:58,2542.88,2542.89,2542.88,2542.89,0.72769103
2017-06-18 21:28:02,2542.89,2542.9,2542.89,2542.9,1.00029352
2017-06-18 21:28:12,2542.92,2542.92,2542.92,2542.92,0.19456553
2017-06-18 21:28:14,2542.9,2542.91,2542.9,2542.91,2.4516849
2017-06-18 21:28:27,2542.88,2542.9,2542.88,2542.9,0.46070164
2017-06-18 21:28:29,2542.57,2542.57,2542.57,2542.57,0.00163598
2017-06-18 21:28:40,2542.9,2542.9,2542.9,2542.9,0.04838834
2017-06-18 21:28:44,2542.88,2542.89,2542.88,2542.89,0.01838599
2017-06-18 21:28:52,2542.9,2542.9,2542.9,2542.9,0.77611698
2017-06-18 21:28:55,2542.9,2542.92,2542.9,2542.92,0.27304564000000003
2017-06-18 21:29:02,2542.43,2542.9,2542.43,2542.9,0.02570727
2017-06-18 21:29:07,2542.91,2542.91,2542.91,2542.91,0.1431
2017-06-18 21:29:13,2542.88,2542.9,2542.88,2542.9,0.5404558
2017-06-18 21:29:20,2542.88,2542.89,2542.88,2542.89,0.23536363
2017-06-18 21:29:21,2542.5,2542.58,2542.58,2542.5,4.481151059999998
2017-06-18 21:29:27,2542.88,2542.88,2542.88,2542.88,0.01961371
2017-06-18 21:29:38,2542.51,2542.65,2542.65,2542.51,5.477899999999997
2017-06-18 21:29:49,2542.88,2542.88,2542.88,2542.88,0.05173448
2017-06-18 21:30:18,2542.88,2542.88,2542.88,2542.88,4.02516646
2017-06-18 21:30:45,2542.87,2542.87,2542.87,2542.87,0.14526836
2017-06-18 21:30:50,2540.74,2542.87,2542.87,2540.74,18.458091850000006
2017-06-18 21:31:11,2540.0,2540.0,2540.0,2540.0,0.01
2017-06-18 21:31:16,2539.87,2539.87,2539.87,2539.87,0.0501
2017-06-18 21:31:43,2538.94,2539.83,2539.83,2538.94,0.3988099500000001
2017-06-18 21:31:48,2538.97,2538.99,2538.97,2538.99,6.7324
2017-06-18 21:32:14,2538.96,2538.96,2538.96,2538.96,0.01113581
2017-06-18 21:32:19,2538.97,2538.97,2538.97,2538.97,2.5306999999999995
2017-06-18 21:32:33,2538.95,2538.96,2538.96,2538.95,0.16782419
2017-06-18 21:32:47,2538.92,2538.96,2538.92,2538.96,2.590090159999999
2017-06-18 21:32:48,2538.94,2538.95,2538.94,2538.95,0.39891421
2017-06-18 21:32:49,2536.4,2538.69,2538.69,2536.4,0.10502733
2017-06-18 21:32:50,2538.92,2538.95,2538.92,2538.95,1.3431000000000002
2017-06-18 21:32:53,2538.36,2538.66,2538.66,2538.36,0.22797311000000006
2017-06-18 21:32:55,2536.41,2538.11,2538.11,2536.41,0.13
2017-06-18 21:32:56,2536.37,2536.4,2536.4,2536.37,0.03237182
2017-06-18 21:33:21,2536.6,2536.65,2536.6,2536.65,0.6363
2017-06-18 21:33:24,2536.0,2536.37,2536.37,2536.0,0.04737085
2017-06-18 21:33:36,2535.88,2535.88,2535.88,2535.88,0.05
2017-06-18 21:33:40,2535.87,2535.87,2535.87,2535.87,0.02
2017-06-18 21:33:51,2535.86,2535.86,2535.86,2535.86,0.05025357
2017-06-18 21:34:05,2535.29,2535.88,2535.86,2535.88,1.6281580299999998
2017-06-18 21:34:06,2535.87,2535.87,2535.87,2535.87,0.15124124
2017-06-18 21:34:08,2534.21,2534.22,2534.22,2534.21,0.92948763
2017-06-18 21:34:24,2535.87,2535.88,2535.87,2535.88,0.8483
2017-06-18 21:34:32,2535.43,2535.82,2535.82,2535.43,1.83752661
2017-06-18 21:34:44,2535.67,2535.83,2535.83,2535.67,1.04807365
2017-06-18 21:34:53,2535.73,2535.73,2535.73,2535.73,0.17466085
2017-06-18 21:34:55,2535.67,2535.69,2535.69,2535.67,1.2461
